id,name,sectype,currency,exchange,minvol,maxvol,meanvol,medianvol
4288,IJJ,,,,0.0550956,3.36722,0.209381,0.15397
4289,IJK,,,,0.0500195,2.00444,0.203902,0.160112
4290,IJR,,,,0.0737191,3.51817,0.249717,0.176548
4291,IJS,,,,0.07806,2.87596,0.236142,0.17811
4292,IJT,,,,0.0771128,1.01714,0.219097,0.168791
4293,IJUL,,,,0.0448903,0.483698,0.115957,0.073214
4294,IKNX,,,,0.145732,2.33864,0.708522,0.589779
4295,ILF,,,,0.0940839,6.78141,0.339568,0.25095
4296,ILMN,,,,0.128792,3.07491,0.525141,0.419433
4297,ILPT,,,,0.105139,1.06401,0.296868,0.236048
4298,ILTB,,,,0.0458992,0.7152,0.0967909,0.0820335
4299,IMAB,,,,0.459512,1.51344,0.932609,0.895348
4300,IMAC,,,,0.514009,6.65091,1.4662,1.04292
4301,IMAX,,,,0.126385,3.75763,0.538187,0.463683
4302,IMBI,,,,0.166748,9.13216,0.72214,0.583701
4303,IMGN,,,,0.18979,2.18953,0.762222,0.691035
4304,IMH,,,,0.137747,6.14564,0.729598,0.489663
4305,IMKTA,,,,0.0579937,0.980493,0.351828,0.334347
4306,IMLP,,,,0.0918338,1.76164,0.269968,0.203377
4307,IMMP,,,,0.342051,2.57702,0.834331,0.666698
4308,IMMR,,,,0.183767,2.53389,0.693277,0.599657
4309,IMNM,,,,0.53408,0.759153,0.636171,0.623985
4310,IMO,,,,0.0900946,3.21324,0.297295,0.250379
4311,IMOM,,,,0.0905326,0.779606,0.183507,0.154224
4312,IMOS,,,,0.141193,0.768409,0.333093,0.319912
4313,IMP.U,,,,,,,
4314,IMP.W,,,,,,,
4315,IMPX,,,,,,,
4316,IMRA,,,,0.324134,1.6381,0.92919,0.809125
4317,IMRN,,,,0.361466,6.55227,1.17377,0.863414
4318,IMTB,,,,0.0149401,0.127712,0.0376987,0.0335402
4319,IMTE,,,,0.337766,7.88099,1.36575,1.0139
4320,IMTM,,,,0.0505093,0.727397,0.162669,0.134761
4321,IMTX,,,,0.0458081,1.04267,0.345616,0.214003
4322,IMTXW,,,,,,,
4323,IMUX,,,,0.314025,7.93577,1.09105,0.755259
4324,IMV,,,,0.287009,2.32676,0.769544,0.716739
4325,IMVT,,,,0.0249524,1.68034,0.615506,0.584643
4326,IMXI,,,,0.0254728,1.06237,0.32985,0.303253
4327,INAQ,,,,,,,
4328,INAQU,,,,0.217632,0.862364,0.468519,0.257677
4329,INAQW,,,,,,,
4330,INBK,,,,0.132718,1.6811,0.394863,0.330344
4331,INBKL,,,,0.07879,1.17389,0.242712,0.161891
4332,INBKZ,,,,0.0849841,1.15705,0.337688,0.280516
4333,INBX,,,,0.498389,1.22154,0.892027,0.858088
4334,INCO,,,,0.094873,0.875263,0.230613,0.209079
4335,INCY,,,,0.172853,2.35872,0.628471,0.527902
4336,INDA,,,,0.100943,1.08715,0.217666,0.195114
4337,INDB,,,,0.105879,1.05248,0.325356,0.281483
4338,INDF,,,,0.226294,0.2623,0.250574,0.256957
4339,INDL,,,,0.290149,6.41545,0.82072,0.60101
4340,INDO,,,,0.565975,2.97898,1.40403,1.42159
4341,INDS,,,,0.092415,1.0727,0.238816,0.171338
4342,INDY,,,,0.0879139,0.933769,0.242633,0.214263
4343,INFI,,,,0.157079,5.90525,0.735591,0.610329
4344,INFN,,,,0.206562,1.52006,0.565841,0.513954
4345,INFO,,,,0.0880192,1.11909,0.218865,0.176733
4346,INFR,,,,0.069435,0.653442,0.179874,0.146502
4347,INFU,,,,,,,
4348,INFY,,,,0.127587,2.90907,0.469719,0.338796
4349,ING,,,,0.105284,1.87889,0.398255,0.304488
4350,INGN,,,,0.17722,1.21694,0.473334,0.428051
4351,INGR,,,,0.0867371,0.958512,0.230713,0.202282
4352,INKM,,,,0.0263444,0.553657,0.0796298,0.0673062
4353,INM,,,,,,,
4354,INMB,,,,0.40069,2.92172,0.925093,0.717806
4355,INMD,,,,0.41824,1.45323,0.838003,0.818171
4356,INN,,,,0.106144,2.22687,0.33003,0.246107
4357,INN-D,,,,,,,
4358,INN-E,,,,,,,
4359,INO,,,,0.270857,6.0704,0.948232,0.731924
4360,INOD,,,,0.163004,5.57448,0.759854,0.633206
4361,INOV,,,,0.167509,1.46639,0.4759,0.406244
4362,INPX,,,,0.361047,18.1613,2.31487,1.24238
4363,INS,,,,0.193231,2.00307,0.744704,0.685106
4364,INS-A,,,,,,,
4365,INSE,,,,0.0229573,2.53312,0.615382,0.543122
4366,INSG,,,,0.227135,6.94797,0.805219,0.657573
4367,INSI,,,,0.0292514,0.822471,0.116308,0.0943632
4368,INSM,,,,0.199503,9.77385,0.936264,0.749095
4369,INSP,,,,0.217462,1.4265,0.566899,0.514264
4370,INSW,,,,0.144527,1.58358,0.437996,0.380446
4371,INT,,,,0.103171,2.94801,0.410253,0.347259
4372,INTC,,,,0.0941714,2.26201,0.366635,0.301523
4373,INTF,,,,0.0464512,0.787526,0.160442,0.130629
4374,INTG,,,,0.0835611,1.95654,0.533808,0.450694
4375,INTT,,,,0.108137,3.75803,0.708528,0.578594
4376,INTU,,,,0.087345,3.272,0.41394,0.285373
4377,INTZ,,,,0.0,6.16425,0.980994,0.747105
4378,INUV,,,,,,,
4379,INVA,,,,0.139778,1.37915,0.477324,0.428179
4380,INVE,,,,0.219356,2.72192,0.775015,0.678239
4381,INVH,,,,0.0969643,1.12405,0.243852,0.183693
4382,INVO,,,,,,,
4383,INZY,,,,0.422169,1.11903,0.812124,0.849308
4384,IO,,,,0.199618,11.6769,0.742421,0.586957
4385,IONS,,,,0.181656,3.44278,0.591804,0.524937
4386,IOO,,,,0.0435358,2.9059,0.194182,0.149585
4387,IOR,,,,0.0423563,2.89008,0.728896,0.597789
4388,IOSP,,,,0.099313,1.32264,0.395123,0.3127
4389,IOVA,,,,0.31741,2.10516,0.7295,0.634504
4390,IP,,,,0.0754963,1.47678,0.316874,0.267619
4391,IPAC,,,,0.0489198,0.672096,0.146343,0.125924
4392,IPAR,,,,0.136935,1.67016,0.455058,0.381517
4393,IPAY,,,,0.0815262,1.09645,0.22483,0.191508
4394,IPDN,,,,0.338608,8.81851,1.38063,0.982435
4395,IPFF,,,,0.0581802,0.803469,0.130097,0.108062
4396,IPG,,,,0.100674,2.01413,0.356732,0.278112
4397,IPGP,,,,0.118903,1.14886,0.422663,0.396375
4398,IPHA,,,,0.326949,1.83403,0.844679,0.745342
4399,IPHI,,,,0.182476,1.22692,0.496609,0.45185
4400,IPI,,,,0.163435,9.78145,0.719215,0.501875
4401,IPKW,,,,0.0601583,0.757675,0.153547,0.127302
4402,IPLDP,,,,0.023061,0.770379,0.116049,0.0937827
4403,IPO,,,,0.0697721,0.841909,0.218614,0.182355
4404,IPO.D,,,,,,,
4405,IPO.E,,,,,,,
4406,IPO.F,,,,,,,
4407,IPO.S,,,,,,,
4408,IPO.T,,,,,,,
4409,IPO.U,,,,,,,
4410,IPO.W,,,,,,,
4411,IPOB,,,,0.241362,1.34668,0.812297,0.917598
4412,IPOC,,,,0.13582,0.843636,0.425216,0.279115
4413,IPOD,,,,,,,
4414,IPOE,,,,,,,
4415,IPOF,,,,,,,
4416,IPOS,,,,0.0969211,0.595672,0.266348,0.263522
4417,IPV,,,,0.0644118,0.855424,0.157612,0.0962847
4418,IPV.U,,,,,,,
4419,IPV.W,,,,,,,
4420,IPWR,,,,0.195012,9.73065,1.01828,0.782825
4421,IQ,,,,0.269849,1.207,0.579942,0.55839
4422,IQDE,,,,0.054165,0.666501,0.146168,0.128905
4423,IQDF,,,,0.0543446,0.750152,0.149686,0.133346
4424,IQDG,,,,0.057295,0.699532,0.148358,0.117949
4425,IQDY,,,,0.0507096,0.689945,0.168173,0.143893
4426,IQI,,,,0.0354079,0.883962,0.105146,0.0868285
4427,IQIN,,,,0.0868615,0.654969,0.254788,0.180941
4428,IQLT,,,,0.0554446,0.727249,0.16279,0.135059
4429,IQM,,,,0.192018,0.802667,0.341702,0.299192
4430,IQSI,,,,0.172825,0.647776,0.330879,0.253459
4431,IQSU,,,,0.211057,0.680828,0.35939,0.271129
4432,IQV,,,,0.113092,1.21369,0.250661,0.226996
4433,IR,,,,0.162137,1.07985,0.378113,0.344056
4434,IRBO,,,,0.0953894,0.782291,0.258955,0.235725
4435,IRBT,,,,0.0974468,1.39689,0.492602,0.462134
4436,IRCP,,,,0.153059,2.96503,0.767081,0.642661
4437,IRDM,,,,0.043103,1.22223,0.388912,0.370942
4438,IRE-C,,,,,,,
4439,IRET,,,,0.0845321,9.61609,0.329076,0.226524
4440,IRIX,,,,0.173234,2.56254,0.664235,0.592904
4441,IRL,,,,0.0636105,1.42532,0.236837,0.184116
4442,IRM,,,,0.071691,1.23864,0.293755,0.250091
4443,IRMD,,,,0.130651,1.32146,0.539339,0.475498
4444,IROQ,,,,0.0588048,0.647475,0.207795,0.171641
4445,IRR,,,,0.0449204,1.56584,0.244381,0.205684
4446,IRS,,,,0.123183,1.61565,0.401074,0.356867
4447,IRT,,,,0.0960662,1.38256,0.263161,0.224709
4448,IRTC,,,,0.205013,1.58586,0.511804,0.426037
4449,IRWD,,,,0.123619,1.30087,0.471813,0.445723
4450,ISBC,,,,0.082663,3.91894,0.284947,0.20951
4451,ISCF,,,,0.0588214,0.777855,0.164903,0.129212
4452,ISD,,,,0.0285367,0.842109,0.10972,0.0915871
4453,ISDR,,,,0.0888821,4.07269,0.554109,0.486333
4454,ISDX,,,,0.0746707,0.753356,0.228833,0.175413
4455,ISEE,,,,0.248202,5.76935,0.714494,0.534112
4456,ISEM,,,,0.0944312,0.664297,0.253747,0.206722
4457,ISHG,,,,0.0259796,0.436163,0.0796653,0.071655
4458,ISIG,,,,0.168275,3.35251,0.739999,0.622855
4459,ISMD,,,,0.0774531,1.05891,0.21653,0.1596
4460,ISNS,,,,0.0767212,4.4379,0.739581,0.571993
4461,ISR,,,,0.276855,4.00003,1.03681,0.828054
4462,ISRA,,,,0.0659578,0.78222,0.155906,0.132017
4463,ISRG,,,,0.0813914,4.60575,0.470671,0.363595
4464,ISSC,,,,0.112325,1.75036,0.570501,0.507687
4465,ISTB,,,,0.0095139,0.112875,0.0202173,0.0159533
4466,ISTR,,,,0.0706617,1.52924,0.326704,0.263645
4467,ISZE,,,,0.0799067,0.860804,0.269358,0.203799
4468,IT,,,,0.0952722,1.99734,0.383555,0.313456
4469,ITA,,,,0.08096,6.20515,0.257706,0.166911
4470,ITACU,,,,0.024822,0.19899,0.0655613,0.0524336
4471,ITACW,,,,,,,
4472,ITB,,,,0.0941232,1.24776,0.324409,0.273397
4473,ITCB,,,,0.11014,5.10964,0.385467,0.299964
4474,ITCI,,,,0.241653,3.35306,0.764187,0.601207
4475,ITEQ,,,,0.0543866,0.769294,0.172168,0.138371
4476,ITGR,,,,0.136976,1.38163,0.367268,0.314676
4477,ITI,,,,0.198979,1.34801,0.512263,0.486622
4478,ITIC,,,,0.0959632,2.01752,0.391579,0.344397
4479,ITM,,,,0.0134335,6.74722,0.142801,0.0342527
4480,ITMR,,,,0.307738,1.31542,0.727434,0.718662
4481,ITOS,,,,0.598806,0.952271,0.695832,0.686938
4482,ITOT,,,,0.0449951,2.95017,0.18431,0.130255
4483,ITP,,,,0.393325,2.09424,0.958098,0.847316
4484,ITRG,,,,0.258832,12.4971,0.955109,0.535889
4485,ITRI,,,,0.115732,1.66236,0.483001,0.412039
4486,ITRM,,,,0.396696,2.74383,1.13621,0.881408
4487,ITRN,,,,0.0991472,1.28061,0.311258,0.271394
4488,ITT,,,,,,,
4489,ITUB,,,,0.173643,4.47904,0.478565,0.376716
4490,ITW,,,,0.073585,2.92865,0.272073,0.227473
4491,IUS,,,,0.061141,0.73811,0.231197,0.198397
4492,IUSB,,,,0.0122718,0.185398,0.0380408,0.0294733
4493,IUSG,,,,0.0431206,0.845485,0.193007,0.162556
4494,IUSS,,,,0.0709434,0.886061,0.281512,0.233008
4495,IUSV,,,,0.0422276,0.855679,0.174452,0.131871
4496,IVA,,,,0.406971,0.885796,0.572212,0.539026
4497,IVAC,,,,0.20619,1.74806,0.634155,0.558435
4498,IVAL,,,,0.0566855,0.792494,0.176923,0.149427
4499,IVC,,,,0.130747,1.76782,0.407909,0.343727
4500,IVE,,,,0.0436062,0.917684,0.173466,0.140618
4501,IVES,,,,0.0853681,0.799351,0.197955,0.15836
4502,IVH,,,,0.0446591,0.989411,0.129289,0.106407
4503,IVLU,,,,0.0418862,0.732031,0.164764,0.128045
4504,IVOG,,,,0.0480196,0.86574,0.165467,0.13434
4505,IVOL,,,,0.033866,0.334952,0.0957824,0.0673906
4506,IVOO,,,,0.0449335,0.998408,0.168893,0.138425
4507,IVOV,,,,0.0552463,0.995376,0.17471,0.141042
4508,IVR,,,,0.0713504,3.72799,0.288912,0.197081
4509,IVR-A,,,,,,,
4510,IVR-B,,,,,,,
4511,IVR-C,,,,,,,
4512,IVV,,,,0.0401088,0.820935,0.1675,0.13944
4513,IVW,,,,0.0476876,0.872574,0.172168,0.14236
4514,IVZ,,,,0.111003,1.63607,0.376793,0.301618
4515,IWB,,,,0.03409,0.794864,0.170387,0.143258
4516,IWC,,,,0.0760815,0.94431,0.214685,0.181531
4517,IWD,,,,0.0436524,0.826602,0.16708,0.136016
4518,IWF,,,,0.0455898,0.797461,0.178917,0.144024
4519,IWFH,,,,0.311794,0.324948,0.31784,0.31879
4520,IWL,,,,0.0368252,0.8318,0.146227,0.122194
4521,IWM,,,,0.0777698,1.99358,0.226901,0.187869
4522,IWN,,,,0.0776167,3.16394,0.232261,0.172843
4523,IWO,,,,0.067771,0.917749,0.231807,0.200543
4524,IWP,,,,0.0484788,2.96067,0.207711,0.156237
4525,IWR,,,,0.0414448,7.08939,0.226138,0.146504
4526,IWS,,,,0.0392067,4.68237,0.202158,0.138196
4527,IWV,,,,0.0392275,0.938745,0.165553,0.141179
4528,IWX,,,,0.0456843,0.854848,0.148511,0.123015
4529,IWY,,,,0.0429322,0.772236,0.153093,0.128147
4530,IX,,,,0.0928945,1.59838,0.371308,0.319994
4531,IXC,,,,0.0640848,4.54556,0.262332,0.193433
4532,IXG,,,,0.0602979,1.00257,0.219646,0.164332
4533,IXJ,,,,0.0582661,2.90142,0.172824,0.132589
4534,IXN,,,,0.0608137,10.0245,0.269547,0.171382
4535,IXP,,,,0.0520128,0.815115,0.178129,0.148152
4536,IXSE,,,,0.181368,0.860848,0.405856,0.333735
4537,IXUS,,,,0.0542332,0.781927,0.155082,0.126253
4538,IYC,,,,0.053635,4.08501,0.180453,0.143116
4539,IYE,,,,0.0778236,4.52721,0.277772,0.216368
4540,IYF,,,,0.0590507,2.06101,0.218659,0.15742
4541,IYG,,,,0.0678027,1.17466,0.244968,0.186244
4542,IYH,,,,0.0527754,0.734488,0.164492,0.139556
4543,IYJ,,,,0.0532321,2.04098,0.197051,0.158057
4544,IYK,,,,0.0508769,0.777117,0.139525,0.119098
4545,IYLD,,,,0.0249695,0.613812,0.0737615,0.0586696
4546,IYM,,,,0.0706681,1.12311,0.236142,0.196578
4547,IYR,,,,0.0584798,2.01761,0.217305,0.150549
4548,IYT,,,,0.0766255,0.947836,0.21736,0.178417
4549,IYW,,,,0.062445,4.02509,0.241989,0.188736
4550,IYY,,,,0.0376053,2.03145,0.170287,0.136878
4551,IYZ,,,,0.0589112,1.74094,0.212237,0.170457
4552,IZEA,,,,0.458808,4.77896,1.43159,1.04993
4553,IZRL,,,,0.0894943,0.833032,0.218877,0.179576
4554,J,,,,0.101695,2.94125,0.33761,0.277213
4555,JAAA,,,,0.0255294,0.0325136,0.0281588,0.0274245
4556,JACK,,,,0.119295,2.26407,0.312716,0.273174
4557,JAGG,,,,0.0185344,0.203515,0.0472152,0.0347982
4558,JAGX,,,,0.478275,17.6756,2.18858,1.21723
4559,JAKK,,,,0.129041,10.4171,0.608693,0.496412
4560,JAMF,,,,0.419064,0.656596,0.518972,0.475003
4561,JAN,,,,0.541511,2.15633,1.12878,1.05747
4562,JAX,,,,0.135531,2.04717,0.436567,0.340628
4563,JAZZ,,,,0.129732,3.24663,0.53889,0.396621
4564,JBGS,,,,0.0905945,1.13891,0.261495,0.185601
4565,JBHT,,,,0.101819,2.01258,0.360206,0.303701
4566,JBK,,,,0.0518639,1.3577,0.229386,0.168937
4567,JBL,,,,0.0982371,2.17069,0.515136,0.415737
4568,JBLU,,,,0.13772,1.76404,0.455448,0.389617
4569,JBSS,,,,0.133272,1.68634,0.472784,0.401149
4570,JBT,,,,0.119521,1.68855,0.391005,0.318392
4571,JCE,,,,0.0598428,1.11214,0.202072,0.162111
4572,JCI,,,,0.107289,0.97837,0.249757,0.21528
4573,JCO,,,,0.0335568,1.1855,0.15461,0.10151
4574,JCOM,,,,0.11931,3.90289,0.511426,0.345502
4575,JCPB,,,,0.0243873,0.124378,0.0491952,0.0436485
4576,JCS,,,,0.147725,1.15874,0.438976,0.394305
4577,JCTCF,,,,0.140189,2.79282,0.595399,0.518828
4578,JD,,,,0.176306,0.737881,0.416417,0.395888
4579,JDD,,,,0.0393903,1.29836,0.19577,0.153594
4580,JDIV,,,,0.0553839,0.850482,0.213391,0.157215
4581,JDST,,,,0.343902,14.2969,1.76291,1.12317
4582,JE,,,,0.152016,14.3593,0.748214,0.404707
4583,JEF,,,,0.0995094,2.94295,0.318871,0.248616
4584,JELD,,,,0.124493,2.05121,0.47491,0.373781
4585,JEMD,,,,0.0491199,0.929568,0.197346,0.159999
4586,JEPI,,,,0.0400281,0.137436,0.104409,0.111059
4587,JEQ,,,,0.0587147,0.777252,0.251484,0.222273
4588,JETS,,,,0.107918,1.59223,0.292254,0.207293
4589,JFIN,,,,0.491158,3.24975,1.405,1.21829
4590,JFR,,,,0.0345493,1.27449,0.143865,0.101758
4591,JFU,,,,0.23903,2.79998,1.10013,0.870023
4592,JG,,,,0.353345,1.78762,0.805126,0.685556
4593,JGH,,,,0.0364381,1.03862,0.127496,0.0966436
4594,JGLD,,,,,,,
4595,JHAA,,,,0.0628551,1.42137,0.3095,0.196323
4596,JHB,,,,0.0348698,0.542466,0.0952642,0.0694792
4597,JHCS,,,,0.106195,0.608684,0.250694,0.201287
4598,JHEM,,,,0.104999,0.8076,0.221968,0.17012
4599,JHG,,,,0.112039,1.27609,0.331293,0.269751
4600,JHI,,,,0.0393272,0.873166,0.141494,0.116744
4601,JHMA,,,,0.095624,0.806275,0.238629,0.192958
4602,JHMC,,,,0.0722683,0.898191,0.187362,0.153564
4603,JHMD,,,,0.0466175,0.765587,0.153108,0.122136
4604,JHME,,,,0.130643,1.30841,0.310708,0.244801
4605,JHMF,,,,0.0745129,0.972298,0.207612,0.159436
4606,JHMH,,,,0.0607451,0.772939,0.166815,0.144026
4607,JHMI,,,,0.076722,0.84866,0.206217,0.156494
4608,JHML,,,,0.034195,0.86892,0.149644,0.106172
4609,JHMM,,,,0.0432207,0.899206,0.160039,0.122401
4610,JHMS,,,,0.0612588,0.647466,0.164824,0.139289
4611,JHMT,,,,0.0711564,0.765008,0.206426,0.166729
4612,JHMU,,,,0.0682182,1.00799,0.204844,0.155216
4613,JHS,,,,0.033538,0.812935,0.131374,0.111471
4614,JHSC,,,,,,,
4615,JHX,,,,0.148978,6.78163,0.41551,0.325077
4616,JIG,,,,0.128994,0.324889,0.215116,0.198802
4617,JIGB,,,,,,,
4618,JIH,,,,0.0559287,0.23531,0.126086,0.127903
4619,JIH.U,,,,,,,
4620,JIH.W,,,,,,,
4621,JILL,,,,0.227454,6.72589,1.12952,0.716941
4622,JJA,,,,0.0923058,0.378868,0.189655,0.175991
4623,JJC,,,,0.133563,0.515926,0.244099,0.222458
4624,JJE,,,,0.720843,1.56021,1.2002,1.39287
4625,JJG,,,,0.103152,0.275806,0.186921,0.187913
4626,JJM,,,,0.147072,0.475254,0.234039,0.219846
4627,JJN,,,,0.172415,0.458163,0.305719,0.29945
4628,JJP,,,,0.107546,0.533544,0.264666,0.208578
4629,JJS,,,,0.184951,0.420544,0.293689,0.284183
4630,JJSF,,,,0.077516,2.06459,0.324664,0.284933
4631,JJT,,,,0.112872,0.813195,0.307165,0.222937
4632,JJU,,,,0.122821,0.560734,0.2677,0.245608
4633,JKD,,,,0.0389528,0.874525,0.150038,0.119304
4634,JKE,,,,0.0506978,0.838785,0.168932,0.137908
4635,JKF,,,,0.0511116,0.817498,0.163424,0.126678
4636,JKG,,,,0.0392599,1.0364,0.175355,0.136695
4637,JKH,,,,0.050843,0.868145,0.183312,0.146237
4638,JKHY,,,,0.0712544,2.15488,0.329459,0.2566
4639,JKI,,,,0.0421644,0.939971,0.169981,0.118948
4640,JKJ,,,,0.0622807,1.07361,0.20236,0.159982
4641,JKK,,,,0.0795252,0.864586,0.205055,0.17462
4642,JKL,,,,0.0650564,23.7832,0.38219,0.159175
4643,JKS,,,,0.278032,1.60408,0.717941,0.673787
4644,JLL,,,,0.0886129,1.3578,0.369165,0.312241
4645,JLS,,,,0.0224531,0.674373,0.10324,0.0826707
4646,JMBS,,,,0.010423,0.114249,0.03025,0.0242603
4647,JMIA,,,,0.505397,2.24265,1.20486,1.15389
4648,JMIN,,,,0.0476603,0.893946,0.190655,0.128636
4649,JMM,,,,0.0320331,1.4925,0.149715,0.12099
4650,JMOM,,,,0.0579815,0.808905,0.211765,0.175756
4651,JMP,,,,0.0973718,1.30496,0.393857,0.353076
4652,JMPNL,,,,0.0318171,1.6932,0.212929,0.0903808
4653,JMPNZ,,,,,,,
4654,JMST,,,,0.00424114,0.0709075,0.0106018,0.00627279
4655,JMUB,,,,0.0102031,0.265619,0.0452677,0.0229539
4656,JNCE,,,,0.387621,1.85493,0.837587,0.77035
4657,JNJ,,,,0.053767,2.04593,0.204412,0.162851
4658,JNK,,,,0.0198866,0.597792,0.0958674,0.0671778
4659,JNPR,,,,0.104435,1.00035,0.321752,0.294854
4660,JNUG,,,,0.33706,10.9405,1.8474,1.15484
4661,JO,,,,0.152616,0.609688,0.315583,0.306602
4662,JOB,,,,0.124323,9.62699,0.9735,0.790121
4663,JOBS,,,,0.131545,2.91165,0.479001,0.426019
4664,JOE,,,,0.0707108,3.00296,0.329838,0.263252
4665,JOET,,,,,,,
4666,JOF,,,,0.064198,0.872939,0.28935,0.265871
4667,JOUT,,,,0.0329916,1.56888,0.433555,0.392974
4668,JOYY,,,,0.139511,1.13678,0.278508,0.236029
4669,JP,,,,0.106123,2.21719,0.696366,0.571185
4670,JPC,,,,0.0347373,1.58151,0.174505,0.11627
4671,JPEM,,,,0.081825,0.810043,0.183188,0.164061
4672,JPHY,,,,0.0186912,0.407049,0.0572535,0.0371694
4673,JPI,,,,0.0386946,1.2093,0.123136,0.0909913
4674,JPIB,,,,0.0127719,0.213334,0.0421476,0.0291477
4675,JPIN,,,,0.0500345,0.736728,0.146453,0.125591
4676,JPM,,,,0.0823982,2.09095,0.329848,0.251354
4677,JPMB,,,,,,,
4678,JPM-C,,,,,,,
4679,JPM-D,,,,,,,
4680,JPME,,,,0.0349175,0.792386,0.147703,0.107184
4681,JPM-G,,,,,,,
4682,JPM-H,,,,,,,
4683,JPM-J,,,,,,,
4684,JPN,,,,0.0597286,0.530789,0.16351,0.139646
4685,JPS,,,,0.0381151,1.88611,0.191769,0.129334
4686,JPSE,,,,0.0661744,0.920816,0.188667,0.147512
4687,JPST,,,,,,,
4688,JPT,,,,0.0176979,1.24434,0.152319,0.103451
4689,JPUS,,,,,,,
4690,JPXN,,,,0.0530141,2.90651,0.214799,0.167467
4691,JQC,,,,0.0324021,1.43858,0.167089,0.1099
4692,JQUA,,,,0.051479,0.805741,0.203262,0.164842
4693,JRI,,,,0.0625285,1.47998,0.161554,0.128017
4694,JRJC,,,,0.14007,2.64245,0.75351,0.681219
4695,JRO,,,,0.0346929,0.961518,0.147466,0.111621
4696,JRS,,,,0.0576425,1.60499,0.242797,0.175776
4697,JRSH,,,,0.17882,1.16892,0.554499,0.47464
4698,JRVR,,,,0.116765,1.16334,0.277343,0.230671
4699,JSD,,,,0.0360517,1.16466,0.123434,0.0968175
4700,JSM,,,,0.0387994,1.8004,0.225361,0.163866
4701,JSMD,,,,0.0533943,0.817821,0.199694,0.171991
4702,JSML,,,,0.0771637,0.897811,0.217842,0.188566
4703,JT,,,,0.276766,8.19857,0.986508,0.627241
4704,JTA,,,,0.0126631,1.22887,0.198365,0.152209
4705,JTD,,,,0.0529512,1.20045,0.199437,0.144591
4706,JULZ,,,,0.167666,0.286273,0.261014,0.283395
4707,JUPW,,,,,,,
4708,JUPWW,,,,,,,
4709,JUST,,,,0.0551554,0.823999,0.205148,0.175845
4710,JVA,,,,0.140256,1.89575,0.540031,0.419934
4711,JVAL,,,,0.0781906,0.785797,0.223696,0.171656
4712,JW.A,,,,,,,
4713,JW.B,,,,,,,
4714,JWN,,,,0.112944,2.08063,0.422992,0.357931
4715,JWS,,,,0.125048,0.45941,0.296984,0.250492
4716,JWS.U,,,,,,,
4717,JWS.W,,,,,,,
4718,JXI,,,,0.0511847,0.950833,0.17186,0.135966
4719,JYAC,,,,,,,
4720,JYNT,,,,0.223555,1.54013,0.540532,0.488596
4721,K,,,,0.069732,2.08723,0.21921,0.187382
4722,KAI,,,,0.129943,4.52312,0.415877,0.3345
4723,KALA,,,,0.265069,1.31581,0.744195,0.701065
4724,KALL,,,,0.185881,0.826877,0.371192,0.335762
4725,KALU,,,,0.0875402,1.3658,0.337723,0.284676
4726,KALV,,,,0.336049,10.904,1.00062,0.66611
4727,KAMN,,,,0.0891431,1.35141,0.362369,0.319791
4728,KAPR,,,,0.0586039,0.269336,0.104867,0.0791658
4729,KAR,,,,0.0937222,3.92156,0.330017,0.225144
4730,KARS,,,,0.10669,0.868979,0.261679,0.23183
4731,KB,,,,0.141776,1.81721,0.376614,0.314241
4732,KBA,,,,,,,
4733,KBAL,,,,0.122917,2.07133,0.419052,0.362678
4734,KBE,,,,0.060774,1.39794,0.29353,0.208881
4735,KBH,,,,0.169913,2.04123,0.46458,0.398785
4736,KBNT,,,,0.723144,1.79323,1.10605,1.09246
4737,KBNTW,,,,,,,
4738,KBR,,,,0.118128,1.64156,0.427904,0.38255
4739,KBSF,,,,0.0658718,12.8961,1.49898,1.03133
4740,KBWB,,,,0.102529,1.19881,0.269089,0.194561
4741,KBWD,,,,0.054398,1.33809,0.245247,0.133489
4742,KBWP,,,,0.0843029,0.956253,0.233217,0.171287
4743,KBWR,,,,0.0951356,1.0842,0.245057,0.200505
4744,KBWY,,,,0.0896451,1.33715,0.273566,0.190112
4745,KC,,,,0.478652,1.33214,0.91447,0.891209
4746,KCAPL,,,,0.0140086,1.63947,0.132324,0.0528763
4747,KCCB,,,,0.0504263,0.232668,0.102962,0.070062
4748,KCE,,,,0.0855149,1.16689,0.258704,0.20231
4749,KCNY,,,,0.0127441,0.208948,0.0623094,0.0548051
4750,KDFI,,,,0.0508529,0.474799,0.181218,0.156452
4751,KDMN,,,,0.251395,1.50958,0.732292,0.687579
4752,KDNY,,,,0.559954,0.832018,0.692892,0.691274
4753,KDP,,,,0.0479557,4.96214,0.282002,0.201539
4754,KE,,,,0.12762,1.09464,0.363644,0.318309
4755,KELYA,,,,0.106665,1.21106,0.375314,0.315676
4756,KELYB,,,,0.237593,3.23703,1.03708,0.915727
4757,KEMQ,,,,0.114323,0.806165,0.246055,0.219248
4758,KEMX,,,,0.377548,0.724061,0.570822,0.651112
4759,KEN,,,,0.156791,1.59,0.490554,0.428049
4760,KEP,,,,0.13434,1.81215,0.357768,0.298345
4761,KEQU,,,,0.105471,1.61387,0.44482,0.378874
4762,KERN,,,,0.625121,4.82106,1.26649,1.07984
4763,KERNW,,,,,,,
4764,KESG,,,,,,,
4765,KEX,,,,0.117365,2.91071,0.323128,0.278379
